ダウンロードした時刻：2021/02/03 17:20:28

,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京
2011/6/18,20.3,8,1,22.2,8,1,18.8,8,1,4.5,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,曇時々雨,8,1
2011/6/19,21.8,8,1,24.5,8,1,19.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇,8,1
2011/6/20,23.9,8,1,26.5,8,1,21.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後時々雨,8,1,曇時々雨,8,1
2011/6/21,25.5,8,1,29.8,8,1,23.0,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,薄曇一時雨,8,1,晴一時薄曇,8,1
2011/6/22,27.2,8,1,31.9,8,1,21.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後一時曇,8,1,曇一時晴後雨,8,1
2011/6/23,28.2,8,1,32.2,8,1,25.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,晴時々薄曇,8,1
2011/6/24,29.1,8,1,32.7,8,1,26.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇,8,1,晴時々薄曇,8,1
2011/6/25,24.3,8,1,27.9,8,1,20.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後一時雨,8,1,曇一時雨,8,1
2011/6/26,21.3,8,1,22.7,8,1,19.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇後時々雨,8,1
2011/6/27,22.3,8,1,23.8,8,1,20.4,8,1,1.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇後時々雨,8,1
2011/6/28,27.3,8,1,31.9,8,1,22.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,快晴,8,1
2011/6/29,29.8,8,1,35.1,8,1,25.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,曇時々晴,8,1
2011/6/30,28.7,8,1,33.6,8,1,25.2,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,晴後一時雨、雷を伴う,8,1,曇時々雨,8,1
2011/7/1,28.7,8,1,33.9,8,1,24.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後一時雨、雷を伴う,8,1,晴後曇,8,1
2011/7/2,26.5,8,1,28.9,8,1,24.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後一時晴,8,1,晴時々曇,8,1
2011/7/3,27.6,8,1,31.1,8,1,24.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇,8,1,晴時々薄曇,8,1
2011/7/4,29.6,8,1,34.3,8,1,26.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇一時晴,8,1,曇後時々雨、雷を伴う,8,1
2011/7/5,28.0,8,1,32.3,8,1,24.3,8,1,5.5,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,晴一時雨、雷を伴う,8,1
2011/7/6,28.0,8,1,32.5,8,1,25.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,薄曇一時晴,8,1,曇時々雨,8,1
2011/7/7,26.8,8,1,29.7,8,1,23.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇時々雨,8,1
2011/7/8,28.6,8,1,31.4,8,1,26.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇,8,1
2011/7/9,29.4,8,1,32.5,8,1,27.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,晴,8,1
2011/7/10,29.3,8,1,33.6,8,1,26.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴,8,1
2011/7/11,29.2,8,1,33.8,8,1,26.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2011/7/12,28.7,8,1,32.3,8,1,26.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,晴後一時曇,8,1
2011/7/13,28.6,8,1,32.7,8,1,26.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2011/7/14,28.9,8,1,33.4,8,1,25.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2011/7/15,29.4,8,1,33.7,8,1,25.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴,8,1
2011/7/16,29.0,8,1,33.3,8,1,26.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2011/7/17,29.6,8,1,34.1,8,1,26.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴後一時曇,8,1
2011/7/18,30.1,8,1,34.8,8,1,27.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後一時雨,8,1,曇一時雨,8,1
2011/7/19,27.9,8,1,28.7,8,1,26.5,8,1,3.5,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,曇時々雨,8,1
2011/7/20,25.9,8,1,28.7,8,1,21.1,8,1,6.0,0,8,1,0,1,8,1,0,1,8,1,雨後一時曇,8,1,雨時々曇,8,1
2011/7/21,20.7,8,1,23.6,8,1,18.2,8,1,3.0,0,8,1,0,1,8,1,0,1,8,1,雨後曇,8,1,晴後一時曇,8,1
2011/7/22,21.0,8,1,24.2,8,1,18.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,曇時々晴,8,1
2011/7/23,23.1,8,1,27.5,8,1,18.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇時々晴,8,1
2011/7/24,26.0,8,1,30.3,8,1,22.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇時々晴,8,1
2011/7/25,27.6,8,1,31.5,8,1,25.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,薄曇一時晴,8,1,晴時々薄曇,8,1
2011/7/26,27.5,8,1,30.4,8,1,25.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇,8,1
2011/7/27,28.3,8,1,31.8,8,1,25.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇時々雨,8,1
2011/7/28,26.4,8,1,29.6,8,1,24.1,8,1,2.5,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,雨時々曇、雷を伴う,8,1
2011/7/29,26.5,8,1,29.4,8,1,25.0,8,1,5.0,0,8,1,0,1,8,1,0,1,8,1,雨後曇,8,1,雨時々曇、雷を伴う,8,1
2011/7/30,25.7,8,1,29.7,8,1,23.1,8,1,29.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇時々雨、雷を伴う,8,1
2011/7/31,23.5,8,1,25.1,8,1,22.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇,8,1
2011/8/1,24.5,8,1,27.3,8,1,22.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇後一時晴,8,1
2011/8/2,25.5,8,1,29.1,8,1,22.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇,8,1
2011/8/3,26.1,8,1,29.3,8,1,24.4,8,1,15.5,0,8,1,0,1,8,1,0,1,8,1,曇後時々雨,8,1,曇一時晴,8,1
2011/8/4,27.4,8,1,31.1,8,1,24.3,8,1,4.5,0,8,1,0,1,8,1,0,1,8,1,曇時々晴一時雨,8,1,晴後曇一時雨,8,1
2011/8/5,27.8,8,1,31.2,8,1,25.1,8,1,4.5,0,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,晴後曇,8,1
2011/8/6,29.0,8,1,32.3,8,1,26.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後一時雨,8,1,曇後一時晴,8,1
2011/8/7,28.9,8,1,34.5,8,1,26.0,8,1,20.0,0,8,1,0,1,8,1,0,1,8,1,薄曇後一時雨、雷を伴う,8,1,雨時々曇後晴、雷を伴う,8,1
2011/8/8,29.3,8,1,33.2,8,1,25.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,晴時々薄曇,8,1
2011/8/9,30.2,8,1,33.9,8,1,27.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々薄曇,8,1,晴,8,1
2011/8/10,30.5,8,1,34.6,8,1,27.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2011/8/11,31.0,8,1,35.2,8,1,28.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後一時雨、雷を伴う,8,1,晴時々曇,8,1
2011/8/12,31.2,8,1,35.1,8,1,28.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴一時曇,8,1
2011/8/13,30.0,8,1,34.5,8,1,27.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,曇時々晴,8,1
2011/8/14,30.0,8,1,33.6,8,1,27.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,晴,8,1
2011/8/15,30.3,8,1,33.2,8,1,27.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,曇後晴,8,1
2011/8/16,30.3,8,1,33.6,8,1,27.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後時々薄曇,8,1,晴一時薄曇,8,1
2011/8/17,30.7,8,1,33.8,8,1,27.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々薄曇,8,1,晴後一時薄曇,8,1
2011/8/18,31.9,8,1,36.1,8,1,28.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,曇,8,1
2011/8/19,25.3,8,1,30.9,8,1,22.0,8,1,57.0,0,8,1,0,1,8,1,0,1,8,1,大雨一時曇、雷を伴う,8,1,曇一時雨,8,1
2011/8/20,23.7,8,1,25.8,8,1,22.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,雨時々曇,8,1
2011/8/21,20.6,8,1,23.5,8,1,19.3,8,1,11.0,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,雨,8,1
2011/8/22,21.2,8,1,22.9,8,1,19.5,8,1,26.0,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,曇後霧雨,8,1
2011/8/23,25.9,8,1,30.9,8,1,21.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時霧雨後晴,8,1,晴時々曇,8,1
2011/8/24,28.1,8,1,32.0,8,1,25.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,雨時々曇,8,1
2011/8/25,27.2,8,1,29.3,8,1,25.1,8,1,2.5,0,8,1,0,1,8,1,0,1,8,1,雨後曇,8,1,曇,8,1
2011/8/26,26.2,8,1,31.9,8,1,22.9,8,1,88.5,0,8,1,0,1,8,1,0,1,8,1,曇後大雨、雷を伴う,8,1,雨,8,1
2011/8/27,24.3,8,1,27.5,8,1,21.9,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,晴時々曇,8,1
2011/8/28,25.6,8,1,29.8,8,1,22.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後曇,8,1
2011/8/29,26.0,8,1,29.8,8,1,23.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,曇時々晴,8,1
2011/8/30,26.3,8,1,31.7,8,1,22.7,8,1,4.5,0,8,1,0,1,8,1,0,1,8,1,晴後一時曇,8,1,雨時々曇,8,1
2011/8/31,26.4,8,1,30.4,8,1,21.6,8,1,9.5,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇一時雨、雷を伴う,8,1
2011/9/1,28.5,8,1,31.9,8,1,26.0,8,1,2.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,雨時々曇,8,1
2011/9/2,28.5,8,1,31.9,8,1,24.9,8,1,27.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨一時晴,8,1,曇時々雨,8,1
2011/9/3,28.0,8,1,30.4,8,1,24.3,8,1,19.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇一時雨,8,1
2011/9/4,27.2,8,1,29.4,8,1,25.6,8,1,2.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇一時雨,8,1
2011/9/5,26.5,8,1,29.0,8,1,24.5,8,1,15.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,雨一時曇,8,1
2011/9/6,24.5,8,1,29.3,8,1,21.8,8,1,14.5,0,8,1,0,1,8,1,0,1,8,1,曇時々晴後一時雨,8,1,曇時々雨,8,1
2011/9/7,24.9,8,1,29.4,8,1,20.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,晴,8,1
2011/9/8,25.7,8,1,29.7,8,1,21.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,薄曇,8,1
2011/9/9,27.8,8,1,31.4,8,1,24.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,晴,8,1
2011/9/10,28.4,8,1,32.3,8,1,25.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2011/9/11,27.7,8,1,30.9,8,1,25.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇時々晴,8,1,晴後一時曇,8,1
2011/9/12,28.3,8,1,32.5,8,1,25.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2011/9/13,28.3,8,1,32.3,8,1,25.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後一時曇,8,1
2011/9/14,28.3,8,1,32.3,8,1,25.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2011/9/15,28.3,8,1,32.4,8,1,25.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2011/9/16,28.2,8,1,31.7,8,1,25.0,8,1,5.0,0,8,1,0,1,8,1,0,1,8,1,薄曇時々晴,8,1,曇一時雨,8,1
2011/9/17,28.0,8,1,31.4,8,1,25.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後一時晴,8,1,晴一時曇,8,1
2011/9/18,28.5,8,1,31.7,8,1,26.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2011/9/19,25.7,8,1,31.1,8,1,19.5,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,雨一時曇,8,1
2011/9/20,19.9,8,1,21.5,8,1,18.7,8,1,21.0,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,大雨,8,1
2011/9/21,22.2,8,1,26.3,8,1,17.3,8,1,124.0,0,8,1,0,1,8,1,0,1,8,1,暴風雨,8,1,曇時々晴一時雨、大風を伴う,8,1
2011/9/22,23.4,8,1,29.5,8,1,18.5,8,1,5.0,0,8,1,0,1,8,1,0,1,8,1,晴後雨,8,1,雨後曇,8,1
2011/9/23,20.3,8,1,22.5,8,1,19.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後一時晴,8,1,晴時々曇,8,1
2011/9/24,20.5,8,1,24.8,8,1,15.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後一時曇,8,1,晴時々曇,8,1
2011/9/25,20.2,8,1,23.5,8,1,17.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇後一時晴,8,1,晴後曇,8,1
2011/9/26,18.9,8,1,20.2,8,1,17.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,曇時々雨,8,1
2011/9/27,20.2,8,1,23.7,8,1,18.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後一時晴,8,1,晴後薄曇,8,1
2011/9/28,20.5,8,1,24.3,8,1,16.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時薄曇,8,1,晴後時々曇,8,1
2011/9/29,21.9,8,1,25.7,8,1,17.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後一時曇,8,1
2011/9/30,24.6,8,1,29.6,8,1,19.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,曇一時雨,8,1
2011/10/1,22.2,8,1,25.1,8,1,19.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇,8,1
2011/10/2,18.5,8,1,20.1,8,1,17.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇,8,1
2011/10/3,18.8,8,1,22.9,8,1,15.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,曇一時晴,8,1
2011/10/4,18.5,8,1,22.2,8,1,14.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後一時曇,8,1,曇後一時雨,8,1
2011/10/5,15.9,8,1,19.0,8,1,14.4,8,1,53.5,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,雨,8,1
2011/10/6,20.4,8,1,25.5,8,1,15.9,8,1,3.0,0,8,1,0,1,8,1,0,1,8,1,晴一時雨,8,1,曇時々晴一時雨,8,1
2011/10/7,21.1,8,1,25.6,8,1,17.9,8,1,1.5,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後一時曇,8,1
2011/10/8,19.7,8,1,23.2,8,1,16.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,曇時々晴一時雨,8,1
2011/10/9,20.1,8,1,22.8,8,1,17.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,雨時々曇,8,1
2011/10/10,20.4,8,1,24.3,8,1,17.5,8,1,6.0,0,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,薄曇一時晴,8,1
2011/10/11,21.2,8,1,25.2,8,1,18.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇,8,1,曇,8,1
2011/10/12,20.5,8,1,23.4,8,1,17.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時薄曇,8,1,曇一時晴,8,1
2011/10/13,20.5,8,1,23.7,8,1,16.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,晴一時曇,8,1
2011/10/14,21.2,8,1,25.4,8,1,17.4,8,1,4.0,0,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,曇時々雨,8,1
2011/10/15,24.3,8,1,26.9,8,1,21.6,8,1,2.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇時々雨,8,1
2011/10/16,24.8,8,1,29.7,8,1,20.6,8,1,8.0,0,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,晴時々薄曇,8,1
2011/10/17,21.5,8,1,24.6,8,1,18.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇後一時晴,8,1,曇,8,1
2011/10/18,19.1,8,1,21.1,8,1,16.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,晴一時薄曇,8,1
2011/10/19,15.9,8,1,17.5,8,1,14.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇後一時雨,8,1
2011/10/20,17.7,8,1,20.8,8,1,14.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇,8,1
2011/10/21,18.3,8,1,21.2,8,1,16.5,8,1,4.0,0,8,1,0,1,8,1,0,1,8,1,曇後時々雨,8,1,大雨,8,1
2011/10/22,19.5,8,1,23.0,8,1,16.3,8,1,37.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇時々雨,8,1
2011/10/23,22.7,8,1,25.9,8,1,20.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後一時晴,8,1,晴後時々曇,8,1
2011/10/24,20.7,8,1,22.7,8,1,19.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇,8,1
2011/10/25,21.8,8,1,26.9,8,1,18.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇後時々晴,8,1,曇後晴,8,1
2011/10/26,16.7,8,1,20.3,8,1,13.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2011/10/27,15.2,8,1,19.3,8,1,11.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2011/10/28,15.5,8,1,19.9,8,1,11.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2011/10/29,16.0,8,1,20.9,8,1,11.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴時々曇,8,1
2011/10/30,16.9,8,1,19.6,8,1,14.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後一時雨,8,1,雨時々曇,8,1
2011/10/31,18.7,8,1,23.4,8,1,15.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴一時雨,8,1,晴,8,1
2011/11/1,17.7,8,1,21.4,8,1,14.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2011/11/2,17.2,8,1,21.0,8,1,12.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,薄曇,8,1
2011/11/3,18.4,8,1,21.3,8,1,15.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,晴,8,1
2011/11/4,18.4,8,1,22.0,8,1,14.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,晴,8,1
2011/11/5,18.9,8,1,22.2,8,1,15.2,8,1,1.5,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,雨時々曇,8,1
2011/11/6,18.1,8,1,19.5,8,1,17.2,8,1,7.0,0,8,1,0,1,8,1,0,1,8,1,曇後時々雨,8,1,曇時々雨後一時晴,8,1
2011/11/7,18.6,8,1,22.7,8,1,15.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後一時曇,8,1,曇時々雨,8,1
2011/11/8,15.7,8,1,17.8,8,1,13.9,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇時々晴,8,1
2011/11/9,14.3,8,1,16.6,8,1,11.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,薄曇,8,1
2011/11/10,14.1,8,1,16.2,8,1,11.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇,8,1
2011/11/11,12.4,8,1,14.4,8,1,11.2,8,1,19.0,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,雨後曇一時晴,8,1
2011/11/12,16.4,8,1,20.4,8,1,12.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,曇後一時晴,8,1
2011/11/13,17.8,8,1,21.7,8,1,13.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時薄曇,8,1,曇時々晴,8,1
2011/11/14,16.9,8,1,20.7,8,1,13.2,8,1,5.5,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,曇時々雨,8,1
2011/11/15,14.0,8,1,16.4,8,1,11.8,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇後時々晴,8,1,晴,8,1
2011/11/16,12.6,8,1,15.8,8,1,9.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後一時曇,8,1,晴,8,1
2011/11/17,14.5,8,1,19.7,8,1,9.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,曇一時晴,8,1
2011/11/18,12.6,8,1,14.3,8,1,10.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇後一時晴,8,1,曇後一時雨,8,1
2011/11/19,16.3,8,1,22.0,8,1,12.1,8,1,78.0,0,8,1,0,1,8,1,0,1,8,1,大雨,8,1,雨後曇,8,1
2011/11/20,17.4,8,1,22.1,8,1,13.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇一時雨、雷を伴う,8,1,晴後一時曇,8,1
2011/11/21,12.6,8,1,16.5,8,1,9.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2011/11/22,11.1,8,1,14.7,8,1,7.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,曇時々晴,8,1
2011/11/23,12.4,8,1,15.6,8,1,8.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後一時曇,8,1,曇一時雨後晴,8,1
2011/11/24,13.3,8,1,18.6,8,1,9.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2011/11/25,11.4,8,1,15.7,8,1,8.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2011/11/26,10.9,8,1,13.7,8,1,7.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後一時曇,8,1,晴時々曇,8,1
2011/11/27,11.0,8,1,14.9,8,1,7.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇,8,1,薄曇時々晴,8,1
2011/11/28,12.1,8,1,14.7,8,1,8.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇,8,1
2011/11/29,14.4,8,1,17.7,8,1,11.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,薄曇後一時晴,8,1
2011/11/30,14.6,8,1,19.4,8,1,11.2,8,1,0.0,0,8,1,0,1,8,1,0,1,5,1,晴時々曇,8,1,雨一時曇,8,1
2011/12/1,7.8,8,1,11.6,8,1,5.5,8,1,4.5,0,8,1,0,1,8,1,0,1,8,1,雨後時々曇,8,1,雨一時曇、あられを伴う,8,1
2011/12/2,6.1,8,1,7.4,8,1,4.2,8,1,1.5,0,8,1,0,1,8,1,0,1,8,1,雨後曇,8,1,曇後雨,8,1
2011/12/3,11.1,8,1,18.9,8,1,6.7,8,1,35.0,0,8,1,0,1,8,1,0,1,8,1,大雨後曇,8,1,曇後一時晴,8,1
2011/12/4,13.4,8,1,16.3,8,1,10.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴一時薄曇,8,1
2011/12/5,11.0,8,1,16.3,8,1,8.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後曇,8,1
2011/12/6,8.0,8,1,9.8,8,1,6.5,8,1,9.5,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,曇一時雨,8,1
2011/12/7,9.8,8,1,13.0,8,1,6.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々薄曇,8,1,曇時々晴,8,1
2011/12/8,8.0,8,1,9.3,8,1,6.5,8,1,3.5,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,雨時々曇,8,1
2011/12/9,5.5,8,1,7.4,8,1,2.7,8,1,4.0,0,8,1,0,1,8,1,0,1,8,1,雨後晴、あられを伴う,8,1,快晴,8,1
2011/12/10,7.3,8,1,11.4,8,1,2.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2011/12/11,8.1,8,1,14.0,8,1,2.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2011/12/12,9.7,8,1,15.0,8,1,4.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2011/12/13,9.7,8,1,13.5,8,1,6.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴後曇一時雨,8,1
